system_name,edsm_status,direction,steps_from_edge,spansh_edge_number,family,subsector,mass_prefix,number
Phrio Hypa UK-A c3-1,not_in_edsm,forward,1,0,Phrio Hypa UK-A,UK-A,c3,1
Phrio Hypa UK-D d13-3,not_in_edsm,forward,1,2,Phrio Hypa UK-D,UK-D,d13,3
Phrio Hypa UK-E c28-1,not_in_edsm,forward,1,0,Phrio Hypa UK-E,UK-E,c28,1
Phrio Hypa UK-E d12-1,not_in_edsm,forward,1,0,Phrio Hypa UK-E,UK-E,d12,1
Phrio Hypa UK-V d3-1,not_in_edsm,forward,1,0,Phrio Hypa UK-V,UK-V,d3,1
Phrio Hypa UL-G b3-1,not_in_edsm,forward,1,0,Phrio Hypa UL-G,UL-G,b3,1
Phrio Hypa UL-J d10-3,not_in_edsm,forward,1,2,Phrio Hypa UL-J,UL-J,d10,3
Phrio Hypa UL-W c18-1,not_in_edsm,forward,1,0,Phrio Hypa UL-W,UL-W,c18,1
Phrio Hypa UM-G b3-1,not_in_edsm,forward,1,0,Phrio Hypa UM-G,UM-G,b3,1
Phrio Hypa UM-G b58-1,not_in_edsm,forward,1,0,Phrio Hypa UM-G,UM-G,b58,1
Phrio Hypa UM-H d11-2,not_in_edsm,forward,1,1,Phrio Hypa UM-H,UM-H,d11,2
Phrio Hypa UM-L c24-1,not_in_edsm,forward,1,0,Phrio Hypa UM-L,UM-L,c24,1
Phrio Hypa UN-A d1-2,not_in_edsm,forward,1,1,Phrio Hypa UN-A,UN-A,d1,2
Phrio Hypa UN-I c26-1,not_in_edsm,forward,1,0,Phrio Hypa UN-I,UN-I,c26,1
Phrio Hypa UN-J c25-1,not_in_edsm,forward,1,0,Phrio Hypa UN-J,UN-J,c25,1
Phrio Hypa UN-K c11-1,not_in_edsm,forward,1,0,Phrio Hypa UN-K,UN-K,c11,1
Phrio Hypa UO-G c27-1,not_in_edsm,forward,1,0,Phrio Hypa UO-G,UO-G,c27,1
Phrio Hypa UO-P d6-1,not_in_edsm,forward,1,0,Phrio Hypa UO-P,UO-P,d6,1
Phrio Hypa UO-X d2-2,not_in_edsm,forward,1,1,Phrio Hypa UO-X,UO-X,d2,2
Phrio Hypa UP-E c28-1,not_in_edsm,forward,1,0,Phrio Hypa UP-E,UP-E,c28,1
Phrio Hypa UP-M d8-2,not_in_edsm,forward,1,1,Phrio Hypa UP-M,UP-M,d8,2
Phrio Hypa UP-N c23-1,not_in_edsm,forward,1,0,Phrio Hypa UP-N,UP-N,c23,1
Phrio Hypa UP-R c7-1,not_in_edsm,forward,1,0,Phrio Hypa UP-R,UP-R,c7,1
Phrio Hypa UP-U b50-1,not_in_edsm,forward,1,0,Phrio Hypa UP-U,UP-U,b50,1
Phrio Hypa UP-V d3-1,not_in_edsm,forward,1,0,Phrio Hypa UP-V,UP-V,d3,1
Phrio Hypa UP-Z c16-1,not_in_edsm,forward,1,0,Phrio Hypa UP-Z,UP-Z,c16,1
Phrio Hypa UQ-B d14-2,not_in_edsm,forward,1,1,Phrio Hypa UQ-B,UQ-B,d14,2
Phrio Hypa UQ-C c29-1,not_in_edsm,forward,1,0,Phrio Hypa UQ-C,UQ-C,c29,1
Phrio Hypa UQ-K d9-1,not_in_edsm,forward,1,0,Phrio Hypa UQ-K,UQ-K,d9,1
Phrio Hypa UQ-T d4-1,not_in_edsm,forward,1,0,Phrio Hypa UQ-T,UQ-T,d4,1
Phrio Hypa UQ-W c18-1,not_in_edsm,forward,1,0,Phrio Hypa UQ-W,UQ-W,c18,1
Phrio Hypa UQ-Y c3-1,not_in_edsm,forward,1,0,Phrio Hypa UQ-Y,UQ-Y,c3,1
Phrio Hypa UR-C c29-2,not_in_edsm,forward,1,1,Phrio Hypa UR-C,UR-C,c29,2
Phrio Hypa UR-H d11-3,not_in_edsm,forward,1,2,Phrio Hypa UR-H,UR-H,d11,3
Phrio Hypa UR-L c24-1,not_in_edsm,forward,1,0,Phrio Hypa UR-L,UR-L,c24,1
Phrio Hypa UR-U c19-1,not_in_edsm,forward,1,0,Phrio Hypa UR-U,UR-U,c19,1
Phrio Hypa UR-W c4-1,not_in_edsm,forward,1,0,Phrio Hypa UR-W,UR-W,c4,1
Phrio Hypa US-E b4-1,not_in_edsm,forward,1,0,Phrio Hypa US-E,US-E,b4,1
Phrio Hypa US-E b59-1,not_in_edsm,forward,1,0,Phrio Hypa US-E,US-E,b59,1
Phrio Hypa US-J c25-1,not_in_edsm,forward,1,0,Phrio Hypa US-J,US-J,c25,1
Phrio Hypa US-L b55-1,not_in_edsm,forward,1,0,Phrio Hypa US-L,US-L,b55,1
Phrio Hypa UT-G c27-1,not_in_edsm,forward,1,0,Phrio Hypa UT-G,UT-G,c27,1
Phrio Hypa UT-H d10-1,not_in_edsm,forward,1,0,Phrio Hypa UT-H,UT-H,d10,1
Phrio Hypa UT-I c12-1,not_in_edsm,forward,1,0,Phrio Hypa UT-I,UT-I,c12,1
Phrio Hypa UT-P d6-1,not_in_edsm,forward,1,0,Phrio Hypa UT-P,UT-P,d6,1
Phrio Hypa UT-Y d1-1,not_in_edsm,forward,1,0,Phrio Hypa UT-Y,UT-Y,d1,1
Phrio Hypa UU-E c28-1,not_in_edsm,forward,1,0,Phrio Hypa UU-E,UU-E,c28,1
Phrio Hypa UU-I c12-1,not_in_edsm,forward,1,0,Phrio Hypa UU-I,UU-I,c12,1
Phrio Hypa UU-M d8-4,not_in_edsm,forward,1,3,Phrio Hypa UU-M,UU-M,d8,4
Phrio Hypa UU-O e6-1,not_in_edsm,forward,1,0,Phrio Hypa UU-O,UU-O,e6,1
Phrio Hypa UU-V d3-2,not_in_edsm,forward,1,1,Phrio Hypa UU-V,UU-V,d3,2
Phrio Hypa UU-W d2-1,not_in_edsm,forward,1,0,Phrio Hypa UU-W,UU-W,d2,1
Phrio Hypa UU-X e1-1,not_in_edsm,forward,1,0,Phrio Hypa UU-X,UU-X,e1,1
Phrio Hypa UV-B d14-3,not_in_edsm,forward,1,2,Phrio Hypa UV-B,UV-B,d14,3
Phrio Hypa UV-C c29-1,not_in_edsm,forward,1,0,Phrio Hypa UV-C,UV-C,c29,1
Phrio Hypa UV-J b56-1,not_in_edsm,forward,1,0,Phrio Hypa UV-J,UV-J,b56,1
Phrio Hypa UV-K d9-2,not_in_edsm,forward,1,1,Phrio Hypa UV-K,UV-K,d9,2
Phrio Hypa UV-L c24-1,not_in_edsm,forward,1,0,Phrio Hypa UV-L,UV-L,c24,1
Phrio Hypa UV-T d4-2,not_in_edsm,forward,1,1,Phrio Hypa UV-T,UV-T,d4,2
Phrio Hypa UW-H b57-1,not_in_edsm,forward,1,0,Phrio Hypa UW-H,UW-H,b57,1
Phrio Hypa UW-L c24-2,not_in_edsm,forward,1,1,Phrio Hypa UW-L,UW-L,c24,2
Phrio Hypa UW-M c23-1,not_in_edsm,forward,1,0,Phrio Hypa UW-M,UW-M,c23,1
Phrio Hypa UW-V b8-1,not_in_edsm,forward,1,0,Phrio Hypa UW-V,UW-V,b8,1
Phrio Hypa UW-W c4-1,not_in_edsm,forward,1,0,Phrio Hypa UW-W,UW-W,c4,1
Phrio Hypa UX-B c29-1,not_in_edsm,forward,1,0,Phrio Hypa UX-B,UX-B,c29,1
Phrio Hypa UX-J c25-1,not_in_edsm,forward,1,0,Phrio Hypa UX-J,UX-J,c25,1
Phrio Hypa UX-S c20-1,not_in_edsm,forward,1,0,Phrio Hypa UX-S,UX-S,c20,1
Phrio Hypa UX-U c5-1,not_in_edsm,forward,1,0,Phrio Hypa UX-U,UX-U,c5,1
Phrio Hypa UY-C b5-1,not_in_edsm,forward,1,0,Phrio Hypa UY-C,UY-C,b5,1
Phrio Hypa UY-D c1-1,not_in_edsm,forward,1,0,Phrio Hypa UY-D,UY-D,c1,1
Phrio Hypa UY-H c26-1,not_in_edsm,forward,1,0,Phrio Hypa UY-H,UY-H,c26,1
Phrio Hypa UZ-E c28-1,not_in_edsm,forward,1,0,Phrio Hypa UZ-E,UZ-E,c28,1
Phrio Hypa UZ-F d11-1,not_in_edsm,forward,1,0,Phrio Hypa UZ-F,UZ-F,d11,1
Phrio Hypa UZ-I c12-1,not_in_edsm,forward,1,0,Phrio Hypa UZ-I,UZ-I,c12,1
Phrio Hypa UZ-M d8-6,not_in_edsm,forward,1,5,Phrio Hypa UZ-M,UZ-M,d8,6
Phrio Hypa UZ-O e6-2,not_in_edsm,forward,1,1,Phrio Hypa UZ-O,UZ-O,e6,2
Phrio Hypa UZ-W d2-1,not_in_edsm,forward,1,0,Phrio Hypa UZ-W,UZ-W,d2,1
Phrio Hypa VA-C d14-3,not_in_edsm,forward,1,2,Phrio Hypa VA-C,VA-C,d14,3
Phrio Hypa VA-D c29-1,not_in_edsm,forward,1,0,Phrio Hypa VA-D,VA-D,c29,1
Phrio Hypa VA-H c13-1,not_in_edsm,forward,1,0,Phrio Hypa VA-H,VA-H,c13,1
Phrio Hypa VA-K b56-1,not_in_edsm,forward,1,0,Phrio Hypa VA-K,VA-K,b56,1
Phrio Hypa VA-L d9-3,not_in_edsm,forward,1,2,Phrio Hypa VA-L,VA-L,d9,3
Phrio Hypa VA-U d4-2,not_in_edsm,forward,1,1,Phrio Hypa VA-U,VA-U,d4,2
Phrio Hypa VA-V d3-1,not_in_edsm,forward,1,0,Phrio Hypa VA-V,VA-V,d3,1
Phrio Hypa VB-M c24-1,not_in_edsm,forward,1,0,Phrio Hypa VB-M,VB-M,c24,1
Phrio Hypa VB-N c23-1,not_in_edsm,forward,1,0,Phrio Hypa VB-N,VB-N,c23,1
Phrio Hypa VC-C c29-1,not_in_edsm,forward,1,0,Phrio Hypa VC-C,VC-C,c29,1
Phrio Hypa VC-K c25-2,not_in_edsm,forward,1,1,Phrio Hypa VC-K,VC-K,c25,2
Phrio Hypa VC-U b9-1,not_in_edsm,forward,1,0,Phrio Hypa VC-U,VC-U,b9,1
Phrio Hypa VC-V c5-1,not_in_edsm,forward,1,0,Phrio Hypa VC-V,VC-V,c5,1
Phrio Hypa VD-I c26-1,not_in_edsm,forward,1,0,Phrio Hypa VD-I,VD-I,c26,1
Phrio Hypa VD-R c21-1,not_in_edsm,forward,1,0,Phrio Hypa VD-R,VD-R,c21,1
Phrio Hypa VD-R d5-1,not_in_edsm,forward,1,0,Phrio Hypa VD-R,VD-R,d5,1
Phrio Hypa VD-V c5-1,not_in_edsm,forward,1,0,Phrio Hypa VD-V,VD-V,c5,1
Phrio Hypa VD-Z d1-3,not_in_edsm,forward,1,2,Phrio Hypa VD-Z,VD-Z,d1,3
Phrio Hypa VE-B b6-1,not_in_edsm,forward,1,0,Phrio Hypa VE-B,VE-B,b6,1
Phrio Hypa VE-C c2-1,not_in_edsm,forward,1,0,Phrio Hypa VE-C,VE-C,c2,1
Phrio Hypa VE-G c27-1,not_in_edsm,forward,1,0,Phrio Hypa VE-G,VE-G,c27,1
Phrio Hypa VE-G d11-1,not_in_edsm,forward,1,0,Phrio Hypa VE-G,VE-G,d11,1
Phrio Hypa VE-K c11-1,not_in_edsm,forward,1,0,Phrio Hypa VE-K,VE-K,c11,1
Phrio Hypa VE-O d7-2,not_in_edsm,forward,1,1,Phrio Hypa VE-O,VE-O,d7,2
Phrio Hypa VE-X d2-1,not_in_edsm,forward,1,0,Phrio Hypa VE-X,VE-X,d2,1
Phrio Hypa VF-C d14-8,not_in_edsm,forward,1,7,Phrio Hypa VF-C,VF-C,d14,8
Phrio Hypa VF-D c29-1,not_in_edsm,forward,1,0,Phrio Hypa VF-D,VF-D,c29,1
Phrio Hypa VF-L d9-4,not_in_edsm,forward,1,3,Phrio Hypa VF-L,VF-L,d9,4
Phrio Hypa VF-V d3-1,not_in_edsm,forward,1,0,Phrio Hypa VF-V,VF-V,d3,1
Phrio Hypa VF-Y c17-1,not_in_edsm,forward,1,0,Phrio Hypa VF-Y,VF-Y,c17,1
Phrio Hypa VG-I b2-1,not_in_edsm,forward,1,0,Phrio Hypa VG-I,VG-I,b2,1
Phrio Hypa VG-I b57-1,not_in_edsm,forward,1,0,Phrio Hypa VG-I,VG-I,b57,1
Phrio Hypa VG-J d10-3,not_in_edsm,forward,1,2,Phrio Hypa VG-J,VG-J,d10,3
Phrio Hypa VG-N c23-1,not_in_edsm,forward,1,0,Phrio Hypa VG-N,VG-N,c23,1
Phrio Hypa VG-S d5-2,not_in_edsm,forward,1,1,Phrio Hypa VG-S,VG-S,d5,2
Phrio Hypa VG-W c18-1,not_in_edsm,forward,1,0,Phrio Hypa VG-W,VG-W,c18,1
Phrio Hypa VH-C c29-1,not_in_edsm,forward,1,0,Phrio Hypa VH-C,VH-C,c29,1
Phrio Hypa VH-K c25-1,not_in_edsm,forward,1,0,Phrio Hypa VH-K,VH-K,c25,1
Phrio Hypa VH-L c24-1,not_in_edsm,forward,1,0,Phrio Hypa VH-L,VH-L,c24,1
Phrio Hypa VI-A d1-1,not_in_edsm,forward,1,0,Phrio Hypa VI-A,VI-A,d1,1
Phrio Hypa VI-I c26-1,not_in_edsm,forward,1,0,Phrio Hypa VI-I,VI-I,c26,1
Phrio Hypa VI-T c6-1,not_in_edsm,forward,1,0,Phrio Hypa VI-T,VI-T,c6,1
Phrio Hypa VJ-G c27-1,not_in_edsm,forward,1,0,Phrio Hypa VJ-G,VJ-G,c27,1
Phrio Hypa VJ-G d11-1,not_in_edsm,forward,1,0,Phrio Hypa VJ-G,VJ-G,d11,1
Phrio Hypa VJ-K c11-1,not_in_edsm,forward,1,0,Phrio Hypa VJ-K,VJ-K,c11,1
Phrio Hypa VJ-O d7-3,not_in_edsm,forward,1,2,Phrio Hypa VJ-O,VJ-O,d7,3
Phrio Hypa VJ-S b10-1,not_in_edsm,forward,1,0,Phrio Hypa VJ-S,VJ-S,b10,1
Phrio Hypa VJ-W b49-1,not_in_edsm,forward,1,0,Phrio Hypa VJ-W,VJ-W,b49,1
Phrio Hypa VJ-X d2-2,not_in_edsm,forward,1,1,Phrio Hypa VJ-X,VJ-X,d2,2
Phrio Hypa VK-A c3-1,not_in_edsm,forward,1,0,Phrio Hypa VK-A,VK-A,c3,1
Phrio Hypa VK-D d13-2,not_in_edsm,forward,1,1,Phrio Hypa VK-D,VK-D,d13,2
Phrio Hypa VK-E c28-1,not_in_edsm,forward,1,0,Phrio Hypa VK-E,VK-E,c28,1
Phrio Hypa VK-V d3-1,not_in_edsm,forward,1,0,Phrio Hypa VK-V,VK-V,d3,1
Phrio Hypa VL-B d14-2,not_in_edsm,forward,1,1,Phrio Hypa VL-B,VL-B,d14,2
Phrio Hypa VL-G b3-1,not_in_edsm,forward,1,0,Phrio Hypa VL-G,VL-G,b3,1
Phrio Hypa VL-J d10-3,not_in_edsm,forward,1,2,Phrio Hypa VL-J,VL-J,d10,3
Phrio Hypa VL-K d9-1,not_in_edsm,forward,1,0,Phrio Hypa VL-K,VL-K,d9,1
Phrio Hypa VL-N c23-1,not_in_edsm,forward,1,0,Phrio Hypa VL-N,VL-N,c23,1
Phrio Hypa VL-O c22-1,not_in_edsm,forward,1,0,Phrio Hypa VL-O,VL-O,c22,1
Phrio Hypa VL-W c18-1,not_in_edsm,forward,1,0,Phrio Hypa VL-W,VL-W,c18,1
Phrio Hypa VL-Y c3-1,not_in_edsm,forward,1,0,Phrio Hypa VL-Y,VL-Y,c3,1
Phrio Hypa VM-G b3-1,not_in_edsm,forward,1,0,Phrio Hypa VM-G,VM-G,b3,1
Phrio Hypa VM-G b58-1,not_in_edsm,forward,1,0,Phrio Hypa VM-G,VM-G,b58,1
Phrio Hypa VM-H d11-3,not_in_edsm,forward,1,2,Phrio Hypa VM-H,VM-H,d11,3
Phrio Hypa VM-L c24-1,not_in_edsm,forward,1,0,Phrio Hypa VM-L,VM-L,c24,1
Phrio Hypa VM-U c19-1,not_in_edsm,forward,1,0,Phrio Hypa VM-U,VM-U,c19,1
Phrio Hypa VN-A d1-1,not_in_edsm,forward,1,0,Phrio Hypa VN-A,VN-A,d1,1
Phrio Hypa VN-I c26-1,not_in_edsm,forward,1,0,Phrio Hypa VN-I,VN-I,c26,1
Phrio Hypa VN-J c25-1,not_in_edsm,forward,1,0,Phrio Hypa VN-J,VN-J,c25,1
Phrio Hypa VO-G c27-1,not_in_edsm,forward,1,0,Phrio Hypa VO-G,VO-G,c27,1
Phrio Hypa VO-P d6-1,not_in_edsm,forward,1,0,Phrio Hypa VO-P,VO-P,d6,1
Phrio Hypa VO-X d2-3,not_in_edsm,forward,1,2,Phrio Hypa VO-X,VO-X,d2,3
Phrio Hypa VP-D d13-3,not_in_edsm,forward,1,2,Phrio Hypa VP-D,VP-D,d13,3
Phrio Hypa VP-E c28-1,not_in_edsm,forward,1,0,Phrio Hypa VP-E,VP-E,c28,1
Phrio Hypa VP-M d8-2,not_in_edsm,forward,1,1,Phrio Hypa VP-M,VP-M,d8,2
Phrio Hypa VP-N c23-1,not_in_edsm,forward,1,0,Phrio Hypa VP-N,VP-N,c23,1
Phrio Hypa VP-O e6-1,not_in_edsm,forward,1,0,Phrio Hypa VP-O,VP-O,e6,1
Phrio Hypa VP-R c7-1,not_in_edsm,forward,1,0,Phrio Hypa VP-R,VP-R,c7,1
Phrio Hypa VP-U b50-1,not_in_edsm,forward,1,0,Phrio Hypa VP-U,VP-U,b50,1
Phrio Hypa VP-V d3-2,not_in_edsm,forward,1,1,Phrio Hypa VP-V,VP-V,d3,2
Phrio Hypa VP-W d2-1,not_in_edsm,forward,1,0,Phrio Hypa VP-W,VP-W,d2,1
Phrio Hypa VP-Z c16-1,not_in_edsm,forward,1,0,Phrio Hypa VP-Z,VP-Z,c16,1
Phrio Hypa VQ-B d14-2,not_in_edsm,forward,1,1,Phrio Hypa VQ-B,VQ-B,d14,2
Phrio Hypa VQ-C c29-1,not_in_edsm,forward,1,0,Phrio Hypa VQ-C,VQ-C,c29,1
Phrio Hypa VQ-O c22-1,not_in_edsm,forward,1,0,Phrio Hypa VQ-O,VQ-O,c22,1
Phrio Hypa VQ-T d4-2,not_in_edsm,forward,1,1,Phrio Hypa VQ-T,VQ-T,d4,2
Phrio Hypa VQ-W c18-1,not_in_edsm,forward,1,0,Phrio Hypa VQ-W,VQ-W,c18,1
Phrio Hypa VQ-Y c3-1,not_in_edsm,forward,1,0,Phrio Hypa VQ-Y,VQ-Y,c3,1
Phrio Hypa VR-C c29-1,not_in_edsm,forward,1,0,Phrio Hypa VR-C,VR-C,c29,1
Phrio Hypa VR-H d11-3,not_in_edsm,forward,1,2,Phrio Hypa VR-H,VR-H,d11,3
Phrio Hypa VR-U c19-1,not_in_edsm,forward,1,0,Phrio Hypa VR-U,VR-U,c19,1
Phrio Hypa VR-W c4-1,not_in_edsm,forward,1,0,Phrio Hypa VR-W,VR-W,c4,1
Phrio Hypa VS-E b4-1,not_in_edsm,forward,1,0,Phrio Hypa VS-E,VS-E,b4,1
Phrio Hypa VS-E b59-1,not_in_edsm,forward,1,0,Phrio Hypa VS-E,VS-E,b59,1
Phrio Hypa VS-J c25-1,not_in_edsm,forward,1,0,Phrio Hypa VS-J,VS-J,c25,1
Phrio Hypa VS-L b55-1,not_in_edsm,forward,1,0,Phrio Hypa VS-L,VS-L,b55,1
Phrio Hypa VT-G c27-1,not_in_edsm,forward,1,0,Phrio Hypa VT-G,VT-G,c27,1
Phrio Hypa VT-H d10-1,not_in_edsm,forward,1,0,Phrio Hypa VT-H,VT-H,d10,1
Phrio Hypa VU-E d12-1,not_in_edsm,forward,1,0,Phrio Hypa VU-E,VU-E,d12,1
Phrio Hypa VU-I c12-1,not_in_edsm,forward,1,0,Phrio Hypa VU-I,VU-I,c12,1
Phrio Hypa VU-M d8-4,not_in_edsm,forward,1,3,Phrio Hypa VU-M,VU-M,d8,4
Phrio Hypa VU-O e6-1,not_in_edsm,forward,1,0,Phrio Hypa VU-O,VU-O,e6,1
Phrio Hypa VU-V d3-2,not_in_edsm,forward,1,1,Phrio Hypa VU-V,VU-V,d3,2
Phrio Hypa VU-W d2-1,not_in_edsm,forward,1,0,Phrio Hypa VU-W,VU-W,d2,1
Phrio Hypa VU-X e1-1,not_in_edsm,forward,1,0,Phrio Hypa VU-X,VU-X,e1,1
Phrio Hypa VV-B d14-4,not_in_edsm,forward,1,3,Phrio Hypa VV-B,VV-B,d14,4
Phrio Hypa VV-C c29-1,not_in_edsm,forward,1,0,Phrio Hypa VV-C,VV-C,c29,1
Phrio Hypa VV-J b56-1,not_in_edsm,forward,1,0,Phrio Hypa VV-J,VV-J,b56,1
Phrio Hypa VV-K d9-2,not_in_edsm,forward,1,1,Phrio Hypa VV-K,VV-K,d9,2
Phrio Hypa VV-L c24-1,not_in_edsm,forward,1,0,Phrio Hypa VV-L,VV-L,c24,1
Phrio Hypa VV-O c22-1,not_in_edsm,forward,1,0,Phrio Hypa VV-O,VV-O,c22,1
Phrio Hypa VV-T d4-1,not_in_edsm,forward,1,0,Phrio Hypa VV-T,VV-T,d4,1
Phrio Hypa VV-X c17-1,not_in_edsm,forward,1,0,Phrio Hypa VV-X,VV-X,c17,1
Phrio Hypa VW-H b57-1,not_in_edsm,forward,1,0,Phrio Hypa VW-H,VW-H,b57,1
Phrio Hypa VW-L c24-1,not_in_edsm,forward,1,0,Phrio Hypa VW-L,VW-L,c24,1
Phrio Hypa VW-U c19-1,not_in_edsm,forward,1,0,Phrio Hypa VW-U,VW-U,c19,1
Phrio Hypa VW-W c4-1,not_in_edsm,forward,1,0,Phrio Hypa VW-W,VW-W,c4,1
Phrio Hypa VX-B c29-1,not_in_edsm,forward,1,0,Phrio Hypa VX-B,VX-B,c29,1
Phrio Hypa VX-J c25-1,not_in_edsm,forward,1,0,Phrio Hypa VX-J,VX-J,c25,1
Phrio Hypa VX-S c20-1,not_in_edsm,forward,1,0,Phrio Hypa VX-S,VX-S,c20,1
Phrio Hypa VY-C b5-1,not_in_edsm,forward,1,0,Phrio Hypa VY-C,VY-C,b5,1
Phrio Hypa VY-D c1-1,not_in_edsm,forward,1,0,Phrio Hypa VY-D,VY-D,c1,1
Phrio Hypa VY-H c26-1,not_in_edsm,forward,1,0,Phrio Hypa VY-H,VY-H,c26,1
Phrio Hypa VY-Y d1-2,not_in_edsm,forward,1,1,Phrio Hypa VY-Y,VY-Y,d1,2
Phrio Hypa VZ-E c28-1,not_in_edsm,forward,1,0,Phrio Hypa VZ-E,VZ-E,c28,1
Phrio Hypa VZ-E d12-3,not_in_edsm,forward,1,2,Phrio Hypa VZ-E,VZ-E,d12,3
Phrio Hypa VZ-F d11-1,not_in_edsm,forward,1,0,Phrio Hypa VZ-F,VZ-F,d11,1
Phrio Hypa VZ-I c12-1,not_in_edsm,forward,1,0,Phrio Hypa VZ-I,VZ-I,c12,1
Phrio Hypa VZ-M d8-6,not_in_edsm,forward,1,5,Phrio Hypa VZ-M,VZ-M,d8,6
Phrio Hypa VZ-O e6-2,not_in_edsm,forward,1,1,Phrio Hypa VZ-O,VZ-O,e6,2
Phrio Hypa VZ-W d2-1,not_in_edsm,forward,1,0,Phrio Hypa VZ-W,VZ-W,d2,1
Phrio Hypa WA-C d14-7,not_in_edsm,forward,1,6,Phrio Hypa WA-C,WA-C,d14,7
Phrio Hypa WA-D c29-1,not_in_edsm,forward,1,0,Phrio Hypa WA-D,WA-D,c29,1
Phrio Hypa WA-D d13-1,not_in_edsm,forward,1,0,Phrio Hypa WA-D,WA-D,d13,1
Phrio Hypa WA-H c13-1,not_in_edsm,forward,1,0,Phrio Hypa WA-H,WA-H,c13,1
Phrio Hypa WA-L d9-4,not_in_edsm,forward,1,3,Phrio Hypa WA-L,WA-L,d9,4
Phrio Hypa WA-U d4-2,not_in_edsm,forward,1,1,Phrio Hypa WA-U,WA-U,d4,2
Phrio Hypa WA-Y c17-1,not_in_edsm,forward,1,0,Phrio Hypa WA-Y,WA-Y,c17,1
Phrio Hypa WB-B d14-1,not_in_edsm,forward,1,0,Phrio Hypa WB-B,WB-B,d14,1
Phrio Hypa WB-F c27-1,not_in_edsm,forward,1,0,Phrio Hypa WB-F,WB-F,c27,1
Phrio Hypa WB-I b57-1,not_in_edsm,forward,1,0,Phrio Hypa WB-I,WB-I,b57,1
Phrio Hypa WB-J d10-1,not_in_edsm,forward,1,0,Phrio Hypa WB-J,WB-J,d10,1
Phrio Hypa WB-K c25-1,not_in_edsm,forward,1,0,Phrio Hypa WB-K,WB-K,c25,1
Phrio Hypa WB-N c23-1,not_in_edsm,forward,1,0,Phrio Hypa WB-N,WB-N,c23,1
Phrio Hypa WB-S d5-1,not_in_edsm,forward,1,0,Phrio Hypa WB-S,WB-S,d5,1
Phrio Hypa WC-K c25-2,not_in_edsm,forward,1,1,Phrio Hypa WC-K,WC-K,c25,2
Phrio Hypa WC-U b9-1,not_in_edsm,forward,1,0,Phrio Hypa WC-U,WC-U,b9,1
Phrio Hypa WC-V c5-1,not_in_edsm,forward,1,0,Phrio Hypa WC-V,WC-V,c5,1
Phrio Hypa WD-A d1-1,not_in_edsm,forward,1,0,Phrio Hypa WD-A,WD-A,d1,1
Phrio Hypa WD-I c26-1,not_in_edsm,forward,1,0,Phrio Hypa WD-I,WD-I,c26,1
Phrio Hypa WD-R c21-1,not_in_edsm,forward,1,0,Phrio Hypa WD-R,WD-R,c21,1
Phrio Hypa WD-T c6-1,not_in_edsm,forward,1,0,Phrio Hypa WD-T,WD-T,c6,1
Phrio Hypa WE-B b6-1,not_in_edsm,forward,1,0,Phrio Hypa WE-B,WE-B,b6,1
Phrio Hypa WE-C c2-1,not_in_edsm,forward,1,0,Phrio Hypa WE-C,WE-C,c2,1
Phrio Hypa WE-G c27-1,not_in_edsm,forward,1,0,Phrio Hypa WE-G,WE-G,c27,1
Phrio Hypa WE-G d11-1,not_in_edsm,forward,1,0,Phrio Hypa WE-G,WE-G,d11,1
Phrio Hypa WE-O d7-2,not_in_edsm,forward,1,1,Phrio Hypa WE-O,WE-O,d7,2
Phrio Hypa WE-W b49-1,not_in_edsm,forward,1,0,Phrio Hypa WE-W,WE-W,b49,1
Phrio Hypa WE-X d2-1,not_in_edsm,forward,1,0,Phrio Hypa WE-X,WE-X,d2,1
Phrio Hypa WF-D c29-1,not_in_edsm,forward,1,0,Phrio Hypa WF-D,WF-D,c29,1
Phrio Hypa WF-E d12-1,not_in_edsm,forward,1,0,Phrio Hypa WF-E,WF-E,d12,1
Phrio Hypa WF-I b2-1,not_in_edsm,forward,1,0,Phrio Hypa WF-I,WF-I,b2,1
Phrio Hypa WF-L d9-4,not_in_edsm,forward,1,3,Phrio Hypa WF-L,WF-L,d9,4
Phrio Hypa WF-V d3-1,not_in_edsm,forward,1,0,Phrio Hypa WF-V,WF-V,d3,1
Phrio Hypa WG-B d14-1,not_in_edsm,forward,1,0,Phrio Hypa WG-B,WG-B,d14,1
Phrio Hypa WG-F c14-1,not_in_edsm,forward,1,0,Phrio Hypa WG-F,WG-F,c14,1
Phrio Hypa WG-I b2-1,not_in_edsm,forward,1,0,Phrio Hypa WG-I,WG-I,b2,1
Phrio Hypa WG-J d10-2,not_in_edsm,forward,1,1,Phrio Hypa WG-J,WG-J,d10,2
Phrio Hypa WG-N c23-1,not_in_edsm,forward,1,0,Phrio Hypa WG-N,WG-N,c23,1
Phrio Hypa WG-S d5-2,not_in_edsm,forward,1,1,Phrio Hypa WG-S,WG-S,d5,2
Phrio Hypa WG-W c18-1,not_in_edsm,forward,1,0,Phrio Hypa WG-W,WG-W,c18,1
Phrio Hypa WH-C c29-1,not_in_edsm,forward,1,0,Phrio Hypa WH-C,WH-C,c29,1
Phrio Hypa WH-K c25-1,not_in_edsm,forward,1,0,Phrio Hypa WH-K,WH-K,c25,1
Phrio Hypa WI-I c26-1,not_in_edsm,forward,1,0,Phrio Hypa WI-I,WI-I,c26,1
