system_name,edsm_status,direction,steps_from_edge,spansh_edge_number,family,subsector,mass_prefix,number
Phoi Aescs TX-U c2-1,not_in_edsm,forward,1,0,Phoi Aescs TX-U,TX-U,c2,1
Phoi Aescs TX-U d2-2,not_in_edsm,forward,1,1,Phoi Aescs TX-U,TX-U,d2,2
Phoi Aescs TY-G c24-1,not_in_edsm,forward,1,0,Phoi Aescs TY-G,TY-G,c24,1
Phoi Aescs TY-H c23-2,not_in_edsm,forward,1,1,Phoi Aescs TY-H,TY-H,c23,2
Phoi Aescs TY-H d10-1,not_in_edsm,forward,1,0,Phoi Aescs TY-H,TY-H,d10,1
Phoi Aescs TY-I d9-2,not_in_edsm,forward,1,1,Phoi Aescs TY-I,TY-I,d9,2
Phoi Aescs TY-R d4-1,not_in_edsm,forward,1,0,Phoi Aescs TY-R,TY-R,d4,1
Phoi Aescs TY-S c3-1,not_in_edsm,forward,1,0,Phoi Aescs TY-S,TY-S,c3,1
Phoi Aescs TY-S d3-3,not_in_edsm,forward,1,2,Phoi Aescs TY-S,TY-S,d3,3
Phoi Aescs TY-S e3-1,not_in_edsm,forward,1,0,Phoi Aescs TY-S,TY-S,e3,1
Phoi Aescs TY-X c28-1,not_in_edsm,forward,1,0,Phoi Aescs TY-X,TY-X,c28,1
Phoi Aescs TY-Z d13-7,not_in_edsm,forward,1,6,Phoi Aescs TY-Z,TY-Z,d13,7
Phoi Aescs TZ-E c25-1,not_in_edsm,forward,1,0,Phoi Aescs TZ-E,TZ-E,c25,1
Phoi Aescs TZ-F d11-1,not_in_edsm,forward,1,0,Phoi Aescs TZ-F,TZ-F,d11,1
Phoi Aescs TZ-G d10-1,not_in_edsm,forward,1,0,Phoi Aescs TZ-G,TZ-G,d10,1
Phoi Aescs TZ-P d5-1,not_in_edsm,forward,1,0,Phoi Aescs TZ-P,TZ-P,d5,1
Phoi Aescs TZ-S b58-1,not_in_edsm,forward,1,0,Phoi Aescs TZ-S,TZ-S,b58,1
Phoi Aescs TZ-S c3-1,not_in_edsm,forward,1,0,Phoi Aescs TZ-S,TZ-S,c3,1
Phoi Aescs UA-D c26-1,not_in_edsm,forward,1,0,Phoi Aescs UA-D,UA-D,c26,1
Phoi Aescs UA-E d12-1,not_in_edsm,forward,1,0,Phoi Aescs UA-E,UA-E,d12,1
Phoi Aescs UA-F d11-3,not_in_edsm,forward,1,2,Phoi Aescs UA-F,UA-F,d11,3
Phoi Aescs UB-B c27-1,not_in_edsm,forward,1,0,Phoi Aescs UB-B,UB-B,c27,1
Phoi Aescs UB-F c11-1,not_in_edsm,forward,1,0,Phoi Aescs UB-F,UB-F,c11,1
Phoi Aescs UB-W c15-1,not_in_edsm,forward,1,0,Phoi Aescs UB-W,UB-W,c15,1
Phoi Aescs UC-D c12-1,not_in_edsm,forward,1,0,Phoi Aescs UC-D,UC-D,c12,1
Phoi Aescs UC-H b51-1,not_in_edsm,forward,1,0,Phoi Aescs UC-H,UC-H,b51,1
Phoi Aescs UC-I c23-1,not_in_edsm,forward,1,0,Phoi Aescs UC-I,UC-I,c23,1
Phoi Aescs UC-T c17-1,not_in_edsm,forward,1,0,Phoi Aescs UC-T,UC-T,c17,1
Phoi Aescs UC-V c2-1,not_in_edsm,forward,1,0,Phoi Aescs UC-V,UC-V,c2,1
Phoi Aescs UC-V d2-1,not_in_edsm,forward,1,0,Phoi Aescs UC-V,UC-V,d2,1
Phoi Aescs UC-Z c27-1,not_in_edsm,forward,1,0,Phoi Aescs UC-Z,UC-Z,c27,1
Phoi Aescs UD-H c24-1,not_in_edsm,forward,1,0,Phoi Aescs UD-H,UD-H,c24,1
Phoi Aescs UD-I c23-1,not_in_edsm,forward,1,0,Phoi Aescs UD-I,UD-I,c23,1
Phoi Aescs UD-J d9-2,not_in_edsm,forward,1,1,Phoi Aescs UD-J,UD-J,d9,2
Phoi Aescs UD-K c8-1,not_in_edsm,forward,1,0,Phoi Aescs UD-K,UD-K,c8,1
Phoi Aescs UD-K d8-4,not_in_edsm,forward,1,3,Phoi Aescs UD-K,UD-K,d8,4
Phoi Aescs UD-S d4-1,not_in_edsm,forward,1,0,Phoi Aescs UD-S,UD-S,d4,1
Phoi Aescs UD-T c3-1,not_in_edsm,forward,1,0,Phoi Aescs UD-T,UD-T,c3,1
Phoi Aescs UD-T d3-2,not_in_edsm,forward,1,1,Phoi Aescs UD-T,UD-T,d3,2
Phoi Aescs UD-T e3-1,not_in_edsm,forward,1,0,Phoi Aescs UD-T,UD-T,e3,1
Phoi Aescs UD-Z c27-3,not_in_edsm,forward,1,2,Phoi Aescs UD-Z,UD-Z,c27,3
Phoi Aescs UE-F c25-1,not_in_edsm,forward,1,0,Phoi Aescs UE-F,UE-F,c25,1
Phoi Aescs UE-G c24-1,not_in_edsm,forward,1,0,Phoi Aescs UE-G,UE-G,c24,1
Phoi Aescs UE-H d10-1,not_in_edsm,forward,1,0,Phoi Aescs UE-H,UE-H,d10,1
Phoi Aescs UE-Q d5-1,not_in_edsm,forward,1,0,Phoi Aescs UE-Q,UE-Q,d5,1
Phoi Aescs UE-R c4-1,not_in_edsm,forward,1,0,Phoi Aescs UE-R,UE-R,c4,1
Phoi Aescs UE-R d4-2,not_in_edsm,forward,1,1,Phoi Aescs UE-R,UE-R,d4,2
Phoi Aescs UE-R e4-1,not_in_edsm,forward,1,0,Phoi Aescs UE-R,UE-R,e4,1
Phoi Aescs UE-T b58-1,not_in_edsm,forward,1,0,Phoi Aescs UE-T,UE-T,b58,1
Phoi Aescs UF-D c26-1,not_in_edsm,forward,1,0,Phoi Aescs UF-D,UF-D,c26,1
Phoi Aescs UF-F d11-2,not_in_edsm,forward,1,1,Phoi Aescs UF-F,UF-F,d11,2
Phoi Aescs UF-R c4-1,not_in_edsm,forward,1,0,Phoi Aescs UF-R,UF-R,c4,1
Phoi Aescs UG-B c27-1,not_in_edsm,forward,1,0,Phoi Aescs UG-B,UG-B,c27,1
Phoi Aescs UG-U c16-1,not_in_edsm,forward,1,0,Phoi Aescs UG-U,UG-U,c16,1
Phoi Aescs UH-H b51-1,not_in_edsm,forward,1,0,Phoi Aescs UH-H,UH-H,b51,1
Phoi Aescs UH-U c16-1,not_in_edsm,forward,1,0,Phoi Aescs UH-U,UH-U,c16,1
Phoi Aescs UH-V d2-1,not_in_edsm,forward,1,0,Phoi Aescs UH-V,UH-V,d2,1
Phoi Aescs UH-Z c27-1,not_in_edsm,forward,1,0,Phoi Aescs UH-Z,UH-Z,c27,1
Phoi Aescs UI-F b52-1,not_in_edsm,forward,1,0,Phoi Aescs UI-F,UI-F,b52,1
Phoi Aescs UI-I c23-1,not_in_edsm,forward,1,0,Phoi Aescs UI-I,UI-I,c23,1
Phoi Aescs UI-K d8-3,not_in_edsm,forward,1,2,Phoi Aescs UI-K,UI-K,d8,3
Phoi Aescs UI-T d3-1,not_in_edsm,forward,1,0,Phoi Aescs UI-T,UI-T,d3,1
Phoi Aescs UI-X c28-1,not_in_edsm,forward,1,0,Phoi Aescs UI-X,UI-X,c28,1
Phoi Aescs UJ-F c25-1,not_in_edsm,forward,1,0,Phoi Aescs UJ-F,UJ-F,c25,1
Phoi Aescs UJ-G c24-1,not_in_edsm,forward,1,0,Phoi Aescs UJ-G,UJ-G,c24,1
Phoi Aescs UJ-H d10-2,not_in_edsm,forward,1,1,Phoi Aescs UJ-H,UJ-H,d10,2
Phoi Aescs UJ-I c9-1,not_in_edsm,forward,1,0,Phoi Aescs UJ-I,UJ-I,c9,1
Phoi Aescs UJ-I d9-3,not_in_edsm,forward,1,2,Phoi Aescs UJ-I,UJ-I,d9,3
Phoi Aescs UJ-R c4-1,not_in_edsm,forward,1,0,Phoi Aescs UJ-R,UJ-R,c4,1
Phoi Aescs UJ-R d4-2,not_in_edsm,forward,1,1,Phoi Aescs UJ-R,UJ-R,d4,2
Phoi Aescs UJ-R e4-1,not_in_edsm,forward,1,0,Phoi Aescs UJ-R,UJ-R,e4,1
Phoi Aescs UJ-X c28-2,not_in_edsm,forward,1,1,Phoi Aescs UJ-X,UJ-X,c28,2
Phoi Aescs UK-D c26-1,not_in_edsm,forward,1,0,Phoi Aescs UK-D,UK-D,c26,1
Phoi Aescs UK-D d13-1,not_in_edsm,forward,1,0,Phoi Aescs UK-D,UK-D,d13,1
Phoi Aescs UK-E c25-1,not_in_edsm,forward,1,0,Phoi Aescs UK-E,UK-E,c25,1
Phoi Aescs UK-F d11-1,not_in_edsm,forward,1,0,Phoi Aescs UK-F,UK-F,d11,1
Phoi Aescs UK-O d6-1,not_in_edsm,forward,1,0,Phoi Aescs UK-O,UK-O,d6,1
Phoi Aescs UL-B c27-1,not_in_edsm,forward,1,0,Phoi Aescs UL-B,UL-B,c27,1
Phoi Aescs UL-L c21-1,not_in_edsm,forward,1,0,Phoi Aescs UL-L,UL-L,c21,1
Phoi Aescs UM-U c16-1,not_in_edsm,forward,1,0,Phoi Aescs UM-U,UM-U,c16,1
Phoi Aescs UM-W c1-1,not_in_edsm,forward,1,0,Phoi Aescs UM-W,UM-W,c1,1
Phoi Aescs UM-W d1-3,not_in_edsm,forward,1,2,Phoi Aescs UM-W,UM-W,d1,3
Phoi Aescs UM-Z c27-1,not_in_edsm,forward,1,0,Phoi Aescs UM-Z,UM-Z,c27,1
Phoi Aescs UN-I c23-1,not_in_edsm,forward,1,0,Phoi Aescs UN-I,UN-I,c23,1
Phoi Aescs UN-K d8-3,not_in_edsm,forward,1,2,Phoi Aescs UN-K,UN-K,d8,3
Phoi Aescs UN-S c17-1,not_in_edsm,forward,1,0,Phoi Aescs UN-S,UN-S,c17,1
Phoi Aescs UN-T d3-1,not_in_edsm,forward,1,0,Phoi Aescs UN-T,UN-T,d3,1
Phoi Aescs UN-X c28-1,not_in_edsm,forward,1,0,Phoi Aescs UN-X,UN-X,c28,1
Phoi Aescs UO-F c25-1,not_in_edsm,forward,1,0,Phoi Aescs UO-F,UO-F,c25,1
Phoi Aescs UO-G c24-1,not_in_edsm,forward,1,0,Phoi Aescs UO-G,UO-G,c24,1
Phoi Aescs UO-H d10-2,not_in_edsm,forward,1,1,Phoi Aescs UO-H,UO-H,d10,2
Phoi Aescs UO-I d9-3,not_in_edsm,forward,1,2,Phoi Aescs UO-I,UO-I,d9,3
Phoi Aescs UO-R d4-1,not_in_edsm,forward,1,0,Phoi Aescs UO-R,UO-R,d4,1
Phoi Aescs UO-X c28-2,not_in_edsm,forward,1,1,Phoi Aescs UO-X,UO-X,c28,2
Phoi Aescs UO-Z d13-11,not_in_edsm,forward,1,10,Phoi Aescs UO-Z,UO-Z,d13,11
Phoi Aescs UP-D c26-1,not_in_edsm,forward,1,0,Phoi Aescs UP-D,UP-D,c26,1
Phoi Aescs UP-E c25-1,not_in_edsm,forward,1,0,Phoi Aescs UP-E,UP-E,c25,1
Phoi Aescs UP-E d12-1,not_in_edsm,forward,1,0,Phoi Aescs UP-E,UP-E,d12,1
Phoi Aescs UP-F d11-1,not_in_edsm,forward,1,0,Phoi Aescs UP-F,UP-F,d11,1
Phoi Aescs UP-G c10-1,not_in_edsm,forward,1,0,Phoi Aescs UP-G,UP-G,c10,1
Phoi Aescs UP-G d10-3,not_in_edsm,forward,1,2,Phoi Aescs UP-G,UP-G,d10,3
Phoi Aescs UQ-B c27-1,not_in_edsm,forward,1,0,Phoi Aescs UQ-B,UQ-B,c27,1
Phoi Aescs UQ-C c26-1,not_in_edsm,forward,1,0,Phoi Aescs UQ-C,UQ-C,c26,1
Phoi Aescs UQ-D d12-1,not_in_edsm,forward,1,0,Phoi Aescs UQ-D,UQ-D,d12,1
Phoi Aescs UQ-G c10-1,not_in_edsm,forward,1,0,Phoi Aescs UQ-G,UQ-G,c10,1
Phoi Aescs UR-J c22-1,not_in_edsm,forward,1,0,Phoi Aescs UR-J,UR-J,c22,1
Phoi Aescs UR-N c6-1,not_in_edsm,forward,1,0,Phoi Aescs UR-N,UR-N,c6,1
Phoi Aescs UR-U c16-1,not_in_edsm,forward,1,0,Phoi Aescs UR-U,UR-U,c16,1
Phoi Aescs UR-W c1-1,not_in_edsm,forward,1,0,Phoi Aescs UR-W,UR-W,c1,1
Phoi Aescs UR-W d1-2,not_in_edsm,forward,1,1,Phoi Aescs UR-W,UR-W,d1,2
Phoi Aescs UR-Z c27-1,not_in_edsm,forward,1,0,Phoi Aescs UR-Z,UR-Z,c27,1
Phoi Aescs US-J c22-2,not_in_edsm,forward,1,1,Phoi Aescs US-J,US-J,c22,2
Phoi Aescs US-S c17-1,not_in_edsm,forward,1,0,Phoi Aescs US-S,US-S,c17,1
Phoi Aescs US-T d3-1,not_in_edsm,forward,1,0,Phoi Aescs US-T,US-T,d3,1
Phoi Aescs US-U c2-1,not_in_edsm,forward,1,0,Phoi Aescs US-U,US-U,c2,1
Phoi Aescs US-U d2-2,not_in_edsm,forward,1,1,Phoi Aescs US-U,US-U,d2,2
Phoi Aescs US-X c28-1,not_in_edsm,forward,1,0,Phoi Aescs US-X,US-X,c28,1
Phoi Aescs UT-G c24-1,not_in_edsm,forward,1,0,Phoi Aescs UT-G,UT-G,c24,1
Phoi Aescs UT-H d10-1,not_in_edsm,forward,1,0,Phoi Aescs UT-H,UT-H,d10,1
Phoi Aescs UT-I d9-2,not_in_edsm,forward,1,1,Phoi Aescs UT-I,UT-I,d9,2
Phoi Aescs UT-Q c18-1,not_in_edsm,forward,1,0,Phoi Aescs UT-Q,UT-Q,c18,1
Phoi Aescs UT-R d4-1,not_in_edsm,forward,1,0,Phoi Aescs UT-R,UT-R,d4,1
Phoi Aescs UT-U b57-1,not_in_edsm,forward,1,0,Phoi Aescs UT-U,UT-U,b57,1
Phoi Aescs UT-X c28-2,not_in_edsm,forward,1,1,Phoi Aescs UT-X,UT-X,c28,2
Phoi Aescs UT-Z d13-8,not_in_edsm,forward,1,7,Phoi Aescs UT-Z,UT-Z,d13,8
Phoi Aescs UU-D c26-1,not_in_edsm,forward,1,0,Phoi Aescs UU-D,UU-D,c26,1
Phoi Aescs UU-E c25-1,not_in_edsm,forward,1,0,Phoi Aescs UU-E,UU-E,c25,1
Phoi Aescs UU-F d11-1,not_in_edsm,forward,1,0,Phoi Aescs UU-F,UU-F,d11,1
Phoi Aescs UU-G d10-2,not_in_edsm,forward,1,1,Phoi Aescs UU-G,UU-G,d10,2
Phoi Aescs UU-P d5-1,not_in_edsm,forward,1,0,Phoi Aescs UU-P,UU-P,d5,1
Phoi Aescs UV-C c26-1,not_in_edsm,forward,1,0,Phoi Aescs UV-C,UV-C,c26,1
Phoi Aescs UV-C d13-1,not_in_edsm,forward,1,0,Phoi Aescs UV-C,UV-C,d13,1
Phoi Aescs UV-D d12-1,not_in_edsm,forward,1,0,Phoi Aescs UV-D,UV-D,d12,1
Phoi Aescs UV-G c10-1,not_in_edsm,forward,1,0,Phoi Aescs UV-G,UV-G,c10,1
Phoi Aescs UW-A c27-1,not_in_edsm,forward,1,0,Phoi Aescs UW-A,UW-A,c27,1
Phoi Aescs UW-E c11-1,not_in_edsm,forward,1,0,Phoi Aescs UW-E,UW-E,c11,1
Phoi Aescs UX-J c22-1,not_in_edsm,forward,1,0,Phoi Aescs UX-J,UX-J,c22,1
Phoi Aescs UX-L c7-1,not_in_edsm,forward,1,0,Phoi Aescs UX-L,UX-L,c7,1
Phoi Aescs UX-L d7-5,not_in_edsm,forward,1,4,Phoi Aescs UX-L,UX-L,d7,5
Phoi Aescs UX-S c17-1,not_in_edsm,forward,1,0,Phoi Aescs UX-S,UX-S,c17,1
Phoi Aescs UX-U c2-1,not_in_edsm,forward,1,0,Phoi Aescs UX-U,UX-U,c2,1
Phoi Aescs UX-U d2-1,not_in_edsm,forward,1,0,Phoi Aescs UX-U,UX-U,d2,1
Phoi Aescs UX-X c28-1,not_in_edsm,forward,1,0,Phoi Aescs UX-X,UX-X,c28,1
Phoi Aescs UY-G c24-1,not_in_edsm,forward,1,0,Phoi Aescs UY-G,UY-G,c24,1
Phoi Aescs UY-H c23-1,not_in_edsm,forward,1,0,Phoi Aescs UY-H,UY-H,c23,1
Phoi Aescs UY-I d9-2,not_in_edsm,forward,1,1,Phoi Aescs UY-I,UY-I,d9,2
Phoi Aescs UY-Q c18-1,not_in_edsm,forward,1,0,Phoi Aescs UY-Q,UY-Q,c18,1
Phoi Aescs UY-R d4-1,not_in_edsm,forward,1,0,Phoi Aescs UY-R,UY-R,d4,1
Phoi Aescs UY-S c3-1,not_in_edsm,forward,1,0,Phoi Aescs UY-S,UY-S,c3,1
Phoi Aescs UY-S d3-3,not_in_edsm,forward,1,2,Phoi Aescs UY-S,UY-S,d3,3
Phoi Aescs UY-S e3-1,not_in_edsm,forward,1,0,Phoi Aescs UY-S,UY-S,e3,1
Phoi Aescs UY-U b57-1,not_in_edsm,forward,1,0,Phoi Aescs UY-U,UY-U,b57,1
Phoi Aescs UZ-E c25-1,not_in_edsm,forward,1,0,Phoi Aescs UZ-E,UZ-E,c25,1
Phoi Aescs UZ-F d11-1,not_in_edsm,forward,1,0,Phoi Aescs UZ-F,UZ-F,d11,1
Phoi Aescs UZ-G d10-2,not_in_edsm,forward,1,1,Phoi Aescs UZ-G,UZ-G,d10,2
Phoi Aescs UZ-P d5-1,not_in_edsm,forward,1,0,Phoi Aescs UZ-P,UZ-P,d5,1
Phoi Aescs UZ-S b58-1,not_in_edsm,forward,1,0,Phoi Aescs UZ-S,UZ-S,b58,1
Phoi Aescs UZ-S c3-1,not_in_edsm,forward,1,0,Phoi Aescs UZ-S,UZ-S,c3,1
Phoi Aescs VA-D c26-1,not_in_edsm,forward,1,0,Phoi Aescs VA-D,VA-D,c26,1
Phoi Aescs VA-F d11-2,not_in_edsm,forward,1,1,Phoi Aescs VA-F,VA-F,d11,2
Phoi Aescs VB-B c27-1,not_in_edsm,forward,1,0,Phoi Aescs VB-B,VB-B,c27,1
Phoi Aescs VB-F c11-1,not_in_edsm,forward,1,0,Phoi Aescs VB-F,VB-F,c11,1
Phoi Aescs VB-W c15-1,not_in_edsm,forward,1,0,Phoi Aescs VB-W,VB-W,c15,1
Phoi Aescs VC-D c12-1,not_in_edsm,forward,1,0,Phoi Aescs VC-D,VC-D,c12,1
Phoi Aescs VC-H b51-1,not_in_edsm,forward,1,0,Phoi Aescs VC-H,VC-H,b51,1
Phoi Aescs VC-I c23-1,not_in_edsm,forward,1,0,Phoi Aescs VC-I,VC-I,c23,1
Phoi Aescs VC-T c17-1,not_in_edsm,forward,1,0,Phoi Aescs VC-T,VC-T,c17,1
Phoi Aescs VC-V d2-2,not_in_edsm,forward,1,1,Phoi Aescs VC-V,VC-V,d2,2
Phoi Aescs VC-Z c27-1,not_in_edsm,forward,1,0,Phoi Aescs VC-Z,VC-Z,c27,1
Phoi Aescs VD-H c24-1,not_in_edsm,forward,1,0,Phoi Aescs VD-H,VD-H,c24,1
Phoi Aescs VD-I c23-1,not_in_edsm,forward,1,0,Phoi Aescs VD-I,VD-I,c23,1
Phoi Aescs VD-J d9-2,not_in_edsm,forward,1,1,Phoi Aescs VD-J,VD-J,d9,2
Phoi Aescs VD-K c8-1,not_in_edsm,forward,1,0,Phoi Aescs VD-K,VD-K,c8,1
Phoi Aescs VD-K d8-5,not_in_edsm,forward,1,4,Phoi Aescs VD-K,VD-K,d8,5
Phoi Aescs VD-S d4-1,not_in_edsm,forward,1,0,Phoi Aescs VD-S,VD-S,d4,1
Phoi Aescs VD-T c3-1,not_in_edsm,forward,1,0,Phoi Aescs VD-T,VD-T,c3,1
Phoi Aescs VD-T d3-1,not_in_edsm,forward,1,0,Phoi Aescs VD-T,VD-T,d3,1
Phoi Aescs VD-T e3-1,not_in_edsm,forward,1,0,Phoi Aescs VD-T,VD-T,e3,1
Phoi Aescs VD-Z c27-3,not_in_edsm,forward,1,2,Phoi Aescs VD-Z,VD-Z,c27,3
Phoi Aescs VE-F c25-1,not_in_edsm,forward,1,0,Phoi Aescs VE-F,VE-F,c25,1
Phoi Aescs VE-G c24-1,not_in_edsm,forward,1,0,Phoi Aescs VE-G,VE-G,c24,1
Phoi Aescs VE-H d10-2,not_in_edsm,forward,1,1,Phoi Aescs VE-H,VE-H,d10,2
Phoi Aescs VE-Q d5-1,not_in_edsm,forward,1,0,Phoi Aescs VE-Q,VE-Q,d5,1
Phoi Aescs VE-R c4-1,not_in_edsm,forward,1,0,Phoi Aescs VE-R,VE-R,c4,1
Phoi Aescs VE-R d4-3,not_in_edsm,forward,1,2,Phoi Aescs VE-R,VE-R,d4,3
Phoi Aescs VE-R e4-1,not_in_edsm,forward,1,0,Phoi Aescs VE-R,VE-R,e4,1
Phoi Aescs VE-T b58-1,not_in_edsm,forward,1,0,Phoi Aescs VE-T,VE-T,b58,1
Phoi Aescs VF-D c26-1,not_in_edsm,forward,1,0,Phoi Aescs VF-D,VF-D,c26,1
Phoi Aescs VF-F d11-1,not_in_edsm,forward,1,0,Phoi Aescs VF-F,VF-F,d11,1
Phoi Aescs VF-R c4-1,not_in_edsm,forward,1,0,Phoi Aescs VF-R,VF-R,c4,1
Phoi Aescs VG-B c27-1,not_in_edsm,forward,1,0,Phoi Aescs VG-B,VG-B,c27,1
Phoi Aescs VG-F c11-1,not_in_edsm,forward,1,0,Phoi Aescs VG-F,VG-F,c11,1
Phoi Aescs VG-U c16-1,not_in_edsm,forward,1,0,Phoi Aescs VG-U,VG-U,c16,1
Phoi Aescs VH-H b51-1,not_in_edsm,forward,1,0,Phoi Aescs VH-H,VH-H,b51,1
Phoi Aescs VH-U c16-1,not_in_edsm,forward,1,0,Phoi Aescs VH-U,VH-U,c16,1
Phoi Aescs VH-V d2-2,not_in_edsm,forward,1,1,Phoi Aescs VH-V,VH-V,d2,2
Phoi Aescs VH-Z c27-1,not_in_edsm,forward,1,0,Phoi Aescs VH-Z,VH-Z,c27,1
Phoi Aescs VI-F b52-1,not_in_edsm,forward,1,0,Phoi Aescs VI-F,VI-F,b52,1
Phoi Aescs VI-I c23-1,not_in_edsm,forward,1,0,Phoi Aescs VI-I,VI-I,c23,1
Phoi Aescs VI-K d8-4,not_in_edsm,forward,1,3,Phoi Aescs VI-K,VI-K,d8,4
Phoi Aescs VI-T d3-1,not_in_edsm,forward,1,0,Phoi Aescs VI-T,VI-T,d3,1
Phoi Aescs VI-X c28-1,not_in_edsm,forward,1,0,Phoi Aescs VI-X,VI-X,c28,1
Phoi Aescs VJ-F c25-1,not_in_edsm,forward,1,0,Phoi Aescs VJ-F,VJ-F,c25,1
Phoi Aescs VJ-G c24-1,not_in_edsm,forward,1,0,Phoi Aescs VJ-G,VJ-G,c24,1
Phoi Aescs VJ-H d10-2,not_in_edsm,forward,1,1,Phoi Aescs VJ-H,VJ-H,d10,2
Phoi Aescs VJ-I c9-1,not_in_edsm,forward,1,0,Phoi Aescs VJ-I,VJ-I,c9,1
Phoi Aescs VJ-I d9-4,not_in_edsm,forward,1,3,Phoi Aescs VJ-I,VJ-I,d9,4
Phoi Aescs VJ-R c4-1,not_in_edsm,forward,1,0,Phoi Aescs VJ-R,VJ-R,c4,1
Phoi Aescs VJ-R d4-1,not_in_edsm,forward,1,0,Phoi Aescs VJ-R,VJ-R,d4,1
Phoi Aescs VJ-R e4-1,not_in_edsm,forward,1,0,Phoi Aescs VJ-R,VJ-R,e4,1
Phoi Aescs VJ-T b58-1,not_in_edsm,forward,1,0,Phoi Aescs VJ-T,VJ-T,b58,1
Phoi Aescs VJ-X c28-2,not_in_edsm,forward,1,1,Phoi Aescs VJ-X,VJ-X,c28,2
Phoi Aescs VK-D c26-1,not_in_edsm,forward,1,0,Phoi Aescs VK-D,VK-D,c26,1
Phoi Aescs VK-D d13-1,not_in_edsm,forward,1,0,Phoi Aescs VK-D,VK-D,d13,1
Phoi Aescs VK-E c25-1,not_in_edsm,forward,1,0,Phoi Aescs VK-E,VK-E,c25,1
Phoi Aescs VK-F d11-1,not_in_edsm,forward,1,0,Phoi Aescs VK-F,VK-F,d11,1
Phoi Aescs VK-O d6-1,not_in_edsm,forward,1,0,Phoi Aescs VK-O,VK-O,d6,1
Phoi Aescs VL-B c27-1,not_in_edsm,forward,1,0,Phoi Aescs VL-B,VL-B,c27,1
Phoi Aescs VL-F c11-1,not_in_edsm,forward,1,0,Phoi Aescs VL-F,VL-F,c11,1
Phoi Aescs VL-L c21-1,not_in_edsm,forward,1,0,Phoi Aescs VL-L,VL-L,c21,1
Phoi Aescs VM-U c16-1,not_in_edsm,forward,1,0,Phoi Aescs VM-U,VM-U,c16,1
Phoi Aescs VM-W c1-1,not_in_edsm,forward,1,0,Phoi Aescs VM-W,VM-W,c1,1
Phoi Aescs VM-W d1-3,not_in_edsm,forward,1,2,Phoi Aescs VM-W,VM-W,d1,3
Phoi Aescs VM-Z c27-1,not_in_edsm,forward,1,0,Phoi Aescs VM-Z,VM-Z,c27,1
Phoi Aescs VN-I c23-1,not_in_edsm,forward,1,0,Phoi Aescs VN-I,VN-I,c23,1
Phoi Aescs VN-K d8-4,not_in_edsm,forward,1,3,Phoi Aescs VN-K,VN-K,d8,4
Phoi Aescs VN-S c17-1,not_in_edsm,forward,1,0,Phoi Aescs VN-S,VN-S,c17,1
Phoi Aescs VN-T d3-1,not_in_edsm,forward,1,0,Phoi Aescs VN-T,VN-T,d3,1
Phoi Aescs VN-X c28-1,not_in_edsm,forward,1,0,Phoi Aescs VN-X,VN-X,c28,1
Phoi Aescs VO-F c25-1,not_in_edsm,forward,1,0,Phoi Aescs VO-F,VO-F,c25,1
Phoi Aescs VO-G c24-1,not_in_edsm,forward,1,0,Phoi Aescs VO-G,VO-G,c24,1
Phoi Aescs VO-H d10-1,not_in_edsm,forward,1,0,Phoi Aescs VO-H,VO-H,d10,1
Phoi Aescs VO-I d9-3,not_in_edsm,forward,1,2,Phoi Aescs VO-I,VO-I,d9,3
Phoi Aescs VO-R d4-1,not_in_edsm,forward,1,0,Phoi Aescs VO-R,VO-R,d4,1
Phoi Aescs VO-X c28-2,not_in_edsm,forward,1,1,Phoi Aescs VO-X,VO-X,c28,2
Phoi Aescs VO-Z d13-12,not_in_edsm,forward,1,11,Phoi Aescs VO-Z,VO-Z,d13,12
Phoi Aescs VP-E c25-1,not_in_edsm,forward,1,0,Phoi Aescs VP-E,VP-E,c25,1
Phoi Aescs VP-E d12-1,not_in_edsm,forward,1,0,Phoi Aescs VP-E,VP-E,d12,1
Phoi Aescs VP-F d11-1,not_in_edsm,forward,1,0,Phoi Aescs VP-F,VP-F,d11,1
Phoi Aescs VP-G c10-1,not_in_edsm,forward,1,0,Phoi Aescs VP-G,VP-G,c10,1
Phoi Aescs VP-G d10-3,not_in_edsm,forward,1,2,Phoi Aescs VP-G,VP-G,d10,3
Phoi Aescs VQ-B c27-1,not_in_edsm,forward,1,0,Phoi Aescs VQ-B,VQ-B,c27,1
Phoi Aescs VQ-C c26-1,not_in_edsm,forward,1,0,Phoi Aescs VQ-C,VQ-C,c26,1
Phoi Aescs VQ-C d13-1,not_in_edsm,forward,1,0,Phoi Aescs VQ-C,VQ-C,d13,1
Phoi Aescs VQ-D d12-1,not_in_edsm,forward,1,0,Phoi Aescs VQ-D,VQ-D,d12,1
Phoi Aescs VQ-G c10-1,not_in_edsm,forward,1,0,Phoi Aescs VQ-G,VQ-G,c10,1
Phoi Aescs VR-J c22-1,not_in_edsm,forward,1,0,Phoi Aescs VR-J,VR-J,c22,1
Phoi Aescs VR-N c6-1,not_in_edsm,forward,1,0,Phoi Aescs VR-N,VR-N,c6,1
Phoi Aescs VR-U c16-1,not_in_edsm,forward,1,0,Phoi Aescs VR-U,VR-U,c16,1
Phoi Aescs VR-W c1-1,not_in_edsm,forward,1,0,Phoi Aescs VR-W,VR-W,c1,1
