system_name,edsm_status,direction,steps_from_edge,spansh_edge_number,family,subsector,mass_prefix,number
Syreadiae TA-L d9-3,not_in_edsm,forward,1,2,Syreadiae TA-L,TA-L,d9,3
Syreadiae TA-M d8-1,not_in_edsm,forward,1,0,Syreadiae TA-M,TA-M,d8,1
Syreadiae TA-Q c8-1,not_in_edsm,forward,1,0,Syreadiae TA-Q,TA-Q,c8,1
Syreadiae TA-R c7-1,not_in_edsm,forward,1,0,Syreadiae TA-R,TA-R,c7,1
Syreadiae TA-U d4-4,not_in_edsm,forward,1,3,Syreadiae TA-U,TA-U,d4,4
Syreadiae TB-G b17-1,not_in_edsm,forward,1,0,Syreadiae TB-G,TB-G,b17,1
Syreadiae TB-J d10-2,not_in_edsm,forward,1,1,Syreadiae TB-J,TB-J,d10,2
Syreadiae TB-K b1-1,not_in_edsm,forward,1,0,Syreadiae TB-K,TB-K,b1,1
Syreadiae TB-O c9-1,not_in_edsm,forward,1,0,Syreadiae TB-O,TB-O,c9,1
Syreadiae TB-P c8-1,not_in_edsm,forward,1,0,Syreadiae TB-P,TB-P,c8,1
Syreadiae TB-X c4-1,not_in_edsm,forward,1,0,Syreadiae TB-X,TB-X,c4,1
Syreadiae TB-Y c3-1,not_in_edsm,forward,1,0,Syreadiae TB-Y,TB-Y,c3,1
Syreadiae TC-J b29-1,not_in_edsm,forward,1,0,Syreadiae TC-J,TC-J,b29,1
Syreadiae TC-K c25-1,not_in_edsm,forward,1,0,Syreadiae TC-K,TC-K,c25,1
Syreadiae TC-M c10-1,not_in_edsm,forward,1,0,Syreadiae TC-M,TC-M,c10,1
Syreadiae TC-V c5-2,not_in_edsm,forward,1,1,Syreadiae TC-V,TC-V,c5,2
Syreadiae TC-W a1-1,not_in_edsm,forward,1,0,Syreadiae TC-W,TC-W,a1,1
Syreadiae TD-A d1-1,not_in_edsm,forward,1,0,Syreadiae TD-A,TD-A,d1,1
Syreadiae TD-E c1-1,not_in_edsm,forward,1,0,Syreadiae TD-E,TD-E,c1,1
Syreadiae TD-I c26-1,not_in_edsm,forward,1,0,Syreadiae TD-I,TD-I,c26,1
Syreadiae TD-K c11-1,not_in_edsm,forward,1,0,Syreadiae TD-K,TD-K,c11,1
Syreadiae TD-Q b25-1,not_in_edsm,forward,1,0,Syreadiae TD-Q,TD-Q,b25,1
Syreadiae TD-R c21-1,not_in_edsm,forward,1,0,Syreadiae TD-R,TD-R,c21,1
Syreadiae TD-V c5-1,not_in_edsm,forward,1,0,Syreadiae TD-V,TD-V,c5,1
Syreadiae TD-Z d1-2,not_in_edsm,forward,1,1,Syreadiae TD-Z,TD-Z,d1,2
Syreadiae TE-B b6-1,not_in_edsm,forward,1,0,Syreadiae TE-B,TE-B,b6,1
Syreadiae TE-C c2-1,not_in_edsm,forward,1,0,Syreadiae TE-C,TE-C,c2,1
Syreadiae TE-D c1-1,not_in_edsm,forward,1,0,Syreadiae TE-D,TE-D,c1,1
Syreadiae TE-G c27-1,not_in_edsm,forward,1,0,Syreadiae TE-G,TE-G,c27,1
Syreadiae TE-Q b25-1,not_in_edsm,forward,1,0,Syreadiae TE-Q,TE-Q,b25,1
Syreadiae TE-S b10-1,not_in_edsm,forward,1,0,Syreadiae TE-S,TE-S,b10,1
Syreadiae TE-T c6-1,not_in_edsm,forward,1,0,Syreadiae TE-T,TE-T,c6,1
Syreadiae TE-U b9-1,not_in_edsm,forward,1,0,Syreadiae TE-U,TE-U,b9,1
Syreadiae TE-X d2-3,not_in_edsm,forward,1,2,Syreadiae TE-X,TE-X,d2,3
Syreadiae TE-Y c17-1,not_in_edsm,forward,1,0,Syreadiae TE-Y,TE-Y,c17,1
Syreadiae TF-A c3-1,not_in_edsm,forward,1,0,Syreadiae TF-A,TF-A,c3,1
Syreadiae TF-D d13-1,not_in_edsm,forward,1,0,Syreadiae TF-D,TF-D,d13,1
Syreadiae TF-I b2-1,not_in_edsm,forward,1,0,Syreadiae TF-I,TF-I,b2,1
Syreadiae TF-I b57-1,not_in_edsm,forward,1,0,Syreadiae TF-I,TF-I,b57,1
Syreadiae TF-L d9-2,not_in_edsm,forward,1,1,Syreadiae TF-L,TF-L,d9,2
Syreadiae TF-N c23-1,not_in_edsm,forward,1,0,Syreadiae TF-N,TF-N,c23,1
Syreadiae TF-R c7-1,not_in_edsm,forward,1,0,Syreadiae TF-R,TF-R,c7,1
Syreadiae TF-T b37-1,not_in_edsm,forward,1,0,Syreadiae TF-T,TF-T,b37,1
Syreadiae TF-V d3-1,not_in_edsm,forward,1,0,Syreadiae TF-V,TF-V,d3,1
Syreadiae TF-Y c17-1,not_in_edsm,forward,1,0,Syreadiae TF-Y,TF-Y,c17,1
Syreadiae TG-B d14-1,not_in_edsm,forward,1,0,Syreadiae TG-B,TG-B,d14,1
Syreadiae TG-F c14-1,not_in_edsm,forward,1,0,Syreadiae TG-F,TG-F,c14,1
Syreadiae TG-J d10-3,not_in_edsm,forward,1,2,Syreadiae TG-J,TG-J,d10,3
Syreadiae TG-O c9-1,not_in_edsm,forward,1,0,Syreadiae TG-O,TG-O,c9,1
Syreadiae TG-P c8-1,not_in_edsm,forward,1,0,Syreadiae TG-P,TG-P,c8,1
Syreadiae TG-Y c3-1,not_in_edsm,forward,1,0,Syreadiae TG-Y,TG-Y,c3,1
Syreadiae TH-E b18-1,not_in_edsm,forward,1,0,Syreadiae TH-E,TH-E,b18,1
Syreadiae TH-L b14-1,not_in_edsm,forward,1,0,Syreadiae TH-L,TH-L,b14,1
Syreadiae TH-M c10-1,not_in_edsm,forward,1,0,Syreadiae TH-M,TH-M,c10,1
Syreadiae TH-N c9-1,not_in_edsm,forward,1,0,Syreadiae TH-N,TH-N,c9,1
Syreadiae TH-V c5-1,not_in_edsm,forward,1,0,Syreadiae TH-V,TH-V,c5,1
Syreadiae TH-W c4-1,not_in_edsm,forward,1,0,Syreadiae TH-W,TH-W,c4,1
Syreadiae TI-E b4-1,not_in_edsm,forward,1,0,Syreadiae TI-E,TI-E,b4,1
Syreadiae TI-H b30-1,not_in_edsm,forward,1,0,Syreadiae TI-H,TI-H,b30,1
Syreadiae TI-I c26-1,not_in_edsm,forward,1,0,Syreadiae TI-I,TI-I,c26,1
Syreadiae TI-K c11-1,not_in_edsm,forward,1,0,Syreadiae TI-K,TI-K,c11,1
Syreadiae TI-N a6-1,not_in_edsm,forward,1,0,Syreadiae TI-N,TI-N,a6,1
Syreadiae TI-R d5-1,not_in_edsm,forward,1,0,Syreadiae TI-R,TI-R,d5,1
Syreadiae TI-Z d1-3,not_in_edsm,forward,1,2,Syreadiae TI-Z,TI-Z,d1,3
Syreadiae TJ-C c2-1,not_in_edsm,forward,1,0,Syreadiae TJ-C,TJ-C,c2,1
Syreadiae TJ-D c1-1,not_in_edsm,forward,1,0,Syreadiae TJ-D,TJ-D,c1,1
Syreadiae TJ-G c27-1,not_in_edsm,forward,1,0,Syreadiae TJ-G,TJ-G,c27,1
Syreadiae TJ-O d7-1,not_in_edsm,forward,1,0,Syreadiae TJ-O,TJ-O,d7,1
Syreadiae TJ-P c22-1,not_in_edsm,forward,1,0,Syreadiae TJ-P,TJ-P,c22,1
Syreadiae TJ-T c6-1,not_in_edsm,forward,1,0,Syreadiae TJ-T,TJ-T,c6,1
Syreadiae TJ-X d2-3,not_in_edsm,forward,1,2,Syreadiae TJ-X,TJ-X,d2,3
Syreadiae TK-A c3-1,not_in_edsm,forward,1,0,Syreadiae TK-A,TK-A,c3,1
Syreadiae TK-C c1-1,not_in_edsm,forward,1,0,Syreadiae TK-C,TK-C,c1,1
Syreadiae TK-C d14-4,not_in_edsm,forward,1,3,Syreadiae TK-C,TK-C,d14,4
Syreadiae TK-E c28-1,not_in_edsm,forward,1,0,Syreadiae TK-E,TK-E,c28,1
Syreadiae TK-J b1-1,not_in_edsm,forward,1,0,Syreadiae TK-J,TK-J,b1,1
Syreadiae TK-M d8-1,not_in_edsm,forward,1,0,Syreadiae TK-M,TK-M,d8,1
Syreadiae TK-N c23-1,not_in_edsm,forward,1,0,Syreadiae TK-N,TK-N,c23,1
Syreadiae TK-R c7-1,not_in_edsm,forward,1,0,Syreadiae TK-R,TK-R,c7,1
Syreadiae TK-S b10-1,not_in_edsm,forward,1,0,Syreadiae TK-S,TK-S,b10,1
Syreadiae TK-V d3-2,not_in_edsm,forward,1,1,Syreadiae TK-V,TK-V,d3,2
Syreadiae TK-Z b6-1,not_in_edsm,forward,1,0,Syreadiae TK-Z,TK-Z,b6,1
Syreadiae TL-G b58-1,not_in_edsm,forward,1,0,Syreadiae TL-G,TL-G,b58,1
Syreadiae TL-J d10-3,not_in_edsm,forward,1,2,Syreadiae TL-J,TL-J,d10,3
Syreadiae TL-P c8-1,not_in_edsm,forward,1,0,Syreadiae TL-P,TL-P,c8,1
Syreadiae TL-V b22-1,not_in_edsm,forward,1,0,Syreadiae TL-V,TL-V,b22,1
Syreadiae TL-Y c3-1,not_in_edsm,forward,1,0,Syreadiae TL-Y,TL-Y,c3,1
Syreadiae TL-Z c2-1,not_in_edsm,forward,1,0,Syreadiae TL-Z,TL-Z,c2,1
Syreadiae TM-D c15-1,not_in_edsm,forward,1,0,Syreadiae TM-D,TM-D,c15,1
Syreadiae TM-E a11-1,not_in_edsm,forward,1,0,Syreadiae TM-E,TM-E,a11,1
Syreadiae TM-G b3-1,not_in_edsm,forward,1,0,Syreadiae TM-G,TM-G,b3,1
Syreadiae TM-G b58-1,not_in_edsm,forward,1,0,Syreadiae TM-G,TM-G,b58,1
Syreadiae TM-N c9-1,not_in_edsm,forward,1,0,Syreadiae TM-N,TM-N,c9,1
Syreadiae TM-V b22-1,not_in_edsm,forward,1,0,Syreadiae TM-V,TM-V,b22,1
Syreadiae TM-W c4-1,not_in_edsm,forward,1,0,Syreadiae TM-W,TM-W,c4,1
Syreadiae TM-Z b6-1,not_in_edsm,forward,1,0,Syreadiae TM-Z,TM-Z,b6,1
Syreadiae TN-A d1-1,not_in_edsm,forward,1,0,Syreadiae TN-A,TN-A,d1,1
Syreadiae TN-C b19-1,not_in_edsm,forward,1,0,Syreadiae TN-C,TN-C,b19,1
Syreadiae TN-K c11-1,not_in_edsm,forward,1,0,Syreadiae TN-K,TN-K,c11,1
Syreadiae TN-L a7-1,not_in_edsm,forward,1,0,Syreadiae TN-L,TN-L,a7,1
Syreadiae TN-T c6-1,not_in_edsm,forward,1,0,Syreadiae TN-T,TN-T,c6,1
Syreadiae TN-W c4-1,not_in_edsm,forward,1,0,Syreadiae TN-W,TN-W,c4,1
Syreadiae TO-C b5-1,not_in_edsm,forward,1,0,Syreadiae TO-C,TO-C,b5,1
Syreadiae TO-D c1-1,not_in_edsm,forward,1,0,Syreadiae TO-D,TO-D,c1,1
Syreadiae TO-F b31-1,not_in_edsm,forward,1,0,Syreadiae TO-F,TO-F,b31,1
Syreadiae TO-G c27-1,not_in_edsm,forward,1,0,Syreadiae TO-G,TO-G,c27,1
Syreadiae TO-K c11-1,not_in_edsm,forward,1,0,Syreadiae TO-K,TO-K,c11,1
Syreadiae TO-O d7-2,not_in_edsm,forward,1,1,Syreadiae TO-O,TO-O,d7,2
Syreadiae TO-P d6-1,not_in_edsm,forward,1,0,Syreadiae TO-P,TO-P,d6,1
Syreadiae TO-Q e5-1,not_in_edsm,forward,1,0,Syreadiae TO-Q,TO-Q,e5,1
Syreadiae TO-X d2-3,not_in_edsm,forward,1,2,Syreadiae TO-X,TO-X,d2,3
Syreadiae TO-Y d1-2,not_in_edsm,forward,1,1,Syreadiae TO-Y,TO-Y,d1,2
Syreadiae TP-A c3-1,not_in_edsm,forward,1,0,Syreadiae TP-A,TP-A,c3,1
Syreadiae TP-B c2-1,not_in_edsm,forward,1,0,Syreadiae TP-B,TP-B,c2,1
Syreadiae TP-C c1-1,not_in_edsm,forward,1,0,Syreadiae TP-C,TP-C,c1,1
Syreadiae TP-E c28-1,not_in_edsm,forward,1,0,Syreadiae TP-E,TP-E,c28,1
Syreadiae TP-J b1-1,not_in_edsm,forward,1,0,Syreadiae TP-J,TP-J,b1,1
Syreadiae TP-M d8-2,not_in_edsm,forward,1,1,Syreadiae TP-M,TP-M,d8,2
Syreadiae TP-N c23-1,not_in_edsm,forward,1,0,Syreadiae TP-N,TP-N,c23,1
Syreadiae TP-R c7-1,not_in_edsm,forward,1,0,Syreadiae TP-R,TP-R,c7,1
Syreadiae TP-S c6-1,not_in_edsm,forward,1,0,Syreadiae TP-S,TP-S,c6,1
Syreadiae TP-V d3-3,not_in_edsm,forward,1,2,Syreadiae TP-V,TP-V,d3,3
Syreadiae TP-W d2-1,not_in_edsm,forward,1,0,Syreadiae TP-W,TP-W,d2,1
Syreadiae TQ-B d14-1,not_in_edsm,forward,1,0,Syreadiae TQ-B,TQ-B,d14,1
Syreadiae TQ-C c29-1,not_in_edsm,forward,1,0,Syreadiae TQ-C,TQ-C,c29,1
Syreadiae TQ-K d9-1,not_in_edsm,forward,1,0,Syreadiae TQ-K,TQ-K,d9,1
Syreadiae TQ-N c23-1,not_in_edsm,forward,1,0,Syreadiae TQ-N,TQ-N,c23,1
Syreadiae TQ-P c8-1,not_in_edsm,forward,1,0,Syreadiae TQ-P,TQ-P,c8,1
Syreadiae TQ-S a3-1,not_in_edsm,forward,1,0,Syreadiae TQ-S,TQ-S,a3,1
Syreadiae TQ-Y c3-2,not_in_edsm,forward,1,1,Syreadiae TQ-Y,TQ-Y,c3,2
Syreadiae TQ-Z c2-1,not_in_edsm,forward,1,0,Syreadiae TQ-Z,TQ-Z,c2,1
Syreadiae TR-H b2-1,not_in_edsm,forward,1,0,Syreadiae TR-H,TR-H,b2,1
Syreadiae TR-H d11-4,not_in_edsm,forward,1,3,Syreadiae TR-H,TR-H,d11,4
Syreadiae TR-N c9-1,not_in_edsm,forward,1,0,Syreadiae TR-N,TR-N,c9,1
Syreadiae TR-V a15-1,not_in_edsm,forward,1,0,Syreadiae TR-V,TR-V,a15,1
Syreadiae TR-W c4-1,not_in_edsm,forward,1,0,Syreadiae TR-W,TR-W,c4,1
Syreadiae TS-A d1-1,not_in_edsm,forward,1,0,Syreadiae TS-A,TS-A,d1,1
Syreadiae TS-B c16-1,not_in_edsm,forward,1,0,Syreadiae TS-B,TS-B,c16,1
Syreadiae TS-E b4-1,not_in_edsm,forward,1,0,Syreadiae TS-E,TS-E,b4,1
Syreadiae TS-E b59-1,not_in_edsm,forward,1,0,Syreadiae TS-E,TS-E,b59,1
Syreadiae TS-J c25-1,not_in_edsm,forward,1,0,Syreadiae TS-J,TS-J,c25,1
Syreadiae TS-L a7-1,not_in_edsm,forward,1,0,Syreadiae TS-L,TS-L,a7,1
Syreadiae TS-L b55-1,not_in_edsm,forward,1,0,Syreadiae TS-L,TS-L,b55,1
Syreadiae TS-L c10-1,not_in_edsm,forward,1,0,Syreadiae TS-L,TS-L,c10,1
Syreadiae TS-T b23-1,not_in_edsm,forward,1,0,Syreadiae TS-T,TS-T,b23,1
Syreadiae TS-W c4-1,not_in_edsm,forward,1,0,Syreadiae TS-W,TS-W,c4,1
Syreadiae TS-X b7-1,not_in_edsm,forward,1,0,Syreadiae TS-X,TS-X,b7,1
Syreadiae TT-A b20-1,not_in_edsm,forward,1,0,Syreadiae TT-A,TT-A,b20,1
Syreadiae TT-C b5-1,not_in_edsm,forward,1,0,Syreadiae TT-C,TT-C,b5,1
Syreadiae TT-D c1-1,not_in_edsm,forward,1,0,Syreadiae TT-D,TT-D,c1,1
Syreadiae TT-I c12-1,not_in_edsm,forward,1,0,Syreadiae TT-I,TT-I,c12,1
Syreadiae TT-P d6-1,not_in_edsm,forward,1,0,Syreadiae TT-P,TT-P,d6,1
Syreadiae TT-U c5-1,not_in_edsm,forward,1,0,Syreadiae TT-U,TT-U,c5,1
Syreadiae TT-Y d1-2,not_in_edsm,forward,1,1,Syreadiae TT-Y,TT-Y,d1,2
Syreadiae TT-Z c16-1,not_in_edsm,forward,1,0,Syreadiae TT-Z,TT-Z,c16,1
Syreadiae TU-B c2-1,not_in_edsm,forward,1,0,Syreadiae TU-B,TU-B,c2,1
Syreadiae TU-D b32-1,not_in_edsm,forward,1,0,Syreadiae TU-D,TU-D,b32,1
Syreadiae TU-E c28-1,not_in_edsm,forward,1,0,Syreadiae TU-E,TU-E,c28,1
Syreadiae TU-I c12-1,not_in_edsm,forward,1,0,Syreadiae TU-I,TU-I,c12,1
Syreadiae TU-J b1-1,not_in_edsm,forward,1,0,Syreadiae TU-J,TU-J,b1,1
Syreadiae TU-M d8-2,not_in_edsm,forward,1,1,Syreadiae TU-M,TU-M,d8,2
Syreadiae TU-N d7-1,not_in_edsm,forward,1,0,Syreadiae TU-N,TU-N,d7,1
Syreadiae TU-O e6-1,not_in_edsm,forward,1,0,Syreadiae TU-O,TU-O,e6,1
Syreadiae TU-R b10-1,not_in_edsm,forward,1,0,Syreadiae TU-R,TU-R,b10,1
Syreadiae TU-S c6-1,not_in_edsm,forward,1,0,Syreadiae TU-S,TU-S,c6,1
Syreadiae TU-V d3-3,not_in_edsm,forward,1,2,Syreadiae TU-V,TU-V,d3,3
Syreadiae TU-W d2-2,not_in_edsm,forward,1,1,Syreadiae TU-W,TU-W,d2,2
Syreadiae TV-B d14-1,not_in_edsm,forward,1,0,Syreadiae TV-B,TV-B,d14,1
Syreadiae TV-C c29-1,not_in_edsm,forward,1,0,Syreadiae TV-C,TV-C,c29,1
Syreadiae TV-D b32-1,not_in_edsm,forward,1,0,Syreadiae TV-D,TV-D,b32,1
Syreadiae TV-G c13-1,not_in_edsm,forward,1,0,Syreadiae TV-G,TV-G,c13,1
Syreadiae TV-K d9-2,not_in_edsm,forward,1,1,Syreadiae TV-K,TV-K,d9,2
Syreadiae TV-L c24-1,not_in_edsm,forward,1,0,Syreadiae TV-L,TV-L,c24,1
Syreadiae TV-P c8-1,not_in_edsm,forward,1,0,Syreadiae TV-P,TV-P,c8,1
Syreadiae TV-T d4-4,not_in_edsm,forward,1,3,Syreadiae TV-T,TV-T,d4,4
Syreadiae TV-Y c3-1,not_in_edsm,forward,1,0,Syreadiae TV-Y,TV-Y,c3,1
Syreadiae TV-Z c2-1,not_in_edsm,forward,1,0,Syreadiae TV-Z,TV-Z,c2,1
Syreadiae TW-C c29-1,not_in_edsm,forward,1,0,Syreadiae TW-C,TW-C,c29,1
Syreadiae TW-H b2-1,not_in_edsm,forward,1,0,Syreadiae TW-H,TW-H,b2,1
Syreadiae TW-J b1-1,not_in_edsm,forward,1,0,Syreadiae TW-J,TW-J,b1,1
Syreadiae TW-L c24-1,not_in_edsm,forward,1,0,Syreadiae TW-L,TW-L,c24,1
Syreadiae TW-N c9-1,not_in_edsm,forward,1,0,Syreadiae TW-N,TW-N,c9,1
Syreadiae TW-V a15-1,not_in_edsm,forward,1,0,Syreadiae TW-V,TW-V,a15,1
Syreadiae TW-V b8-1,not_in_edsm,forward,1,0,Syreadiae TW-V,TW-V,b8,1
Syreadiae TX-L c10-1,not_in_edsm,forward,1,0,Syreadiae TX-L,TX-L,c10,1
Syreadiae TX-S c20-1,not_in_edsm,forward,1,0,Syreadiae TX-S,TX-S,c20,1
Syreadiae TX-U c5-1,not_in_edsm,forward,1,0,Syreadiae TX-U,TX-U,c5,1
Syreadiae TY-C b5-1,not_in_edsm,forward,1,0,Syreadiae TY-C,TY-C,b5,1
Syreadiae TY-D c1-1,not_in_edsm,forward,1,0,Syreadiae TY-D,TY-D,c1,1
Syreadiae TY-I c12-1,not_in_edsm,forward,1,0,Syreadiae TY-I,TY-I,c12,1
Syreadiae TY-P d6-1,not_in_edsm,forward,1,0,Syreadiae TY-P,TY-P,d6,1
Syreadiae TY-R b24-1,not_in_edsm,forward,1,0,Syreadiae TY-R,TY-R,b24,1
Syreadiae TY-T b9-1,not_in_edsm,forward,1,0,Syreadiae TY-T,TY-T,b9,1
Syreadiae TY-U c5-1,not_in_edsm,forward,1,0,Syreadiae TY-U,TY-U,c5,1
Syreadiae TY-V b8-1,not_in_edsm,forward,1,0,Syreadiae TY-V,TY-V,b8,1
Syreadiae TY-Y d1-3,not_in_edsm,forward,1,2,Syreadiae TY-Y,TY-Y,d1,3
Syreadiae TY-Z c16-1,not_in_edsm,forward,1,0,Syreadiae TY-Z,TY-Z,c16,1
Syreadiae TZ-B c2-1,not_in_edsm,forward,1,0,Syreadiae TZ-B,TZ-B,c2,1
Syreadiae TZ-C c1-1,not_in_edsm,forward,1,0,Syreadiae TZ-C,TZ-C,c1,1
Syreadiae TZ-E d12-1,not_in_edsm,forward,1,0,Syreadiae TZ-E,TZ-E,d12,1
Syreadiae TZ-J b1-1,not_in_edsm,forward,1,0,Syreadiae TZ-J,TZ-J,b1,1
Syreadiae TZ-M d8-2,not_in_edsm,forward,1,1,Syreadiae TZ-M,TZ-M,d8,2
Syreadiae TZ-O e6-1,not_in_edsm,forward,1,0,Syreadiae TZ-O,TZ-O,e6,1
Syreadiae TZ-S c6-1,not_in_edsm,forward,1,0,Syreadiae TZ-S,TZ-S,c6,1
Syreadiae TZ-X c17-1,not_in_edsm,forward,1,0,Syreadiae TZ-X,TZ-X,c17,1
Syreadiae TZ-Y b20-1,not_in_edsm,forward,1,0,Syreadiae TZ-Y,TZ-Y,b20,1
Syreadiae UA-A c3-1,not_in_edsm,forward,1,0,Syreadiae UA-A,UA-A,c3,1
Syreadiae UA-B c2-1,not_in_edsm,forward,1,0,Syreadiae UA-B,UA-B,c2,1
Syreadiae UA-C b33-1,not_in_edsm,forward,1,0,Syreadiae UA-C,UA-C,b33,1
Syreadiae UA-C d14-2,not_in_edsm,forward,1,1,Syreadiae UA-C,UA-C,d14,2
Syreadiae UA-D c29-1,not_in_edsm,forward,1,0,Syreadiae UA-D,UA-D,c29,1
Syreadiae UA-D d13-1,not_in_edsm,forward,1,0,Syreadiae UA-D,UA-D,d13,1
Syreadiae UA-H c13-1,not_in_edsm,forward,1,0,Syreadiae UA-H,UA-H,c13,1
Syreadiae UA-K b1-1,not_in_edsm,forward,1,0,Syreadiae UA-K,UA-K,b1,1
Syreadiae UA-M d8-1,not_in_edsm,forward,1,0,Syreadiae UA-M,UA-M,d8,1
Syreadiae UA-R c7-1,not_in_edsm,forward,1,0,Syreadiae UA-R,UA-R,c7,1
Syreadiae UA-U d4-4,not_in_edsm,forward,1,3,Syreadiae UA-U,UA-U,d4,4
Syreadiae UB-F c14-1,not_in_edsm,forward,1,0,Syreadiae UB-F,UB-F,c14,1
Syreadiae UB-G b17-1,not_in_edsm,forward,1,0,Syreadiae UB-G,UB-G,b17,1
Syreadiae UB-O c9-1,not_in_edsm,forward,1,0,Syreadiae UB-O,UB-O,c9,1
Syreadiae UB-P c8-1,not_in_edsm,forward,1,0,Syreadiae UB-P,UB-P,c8,1
Syreadiae UB-X c4-1,not_in_edsm,forward,1,0,Syreadiae UB-X,UB-X,c4,1
Syreadiae UC-E c1-2,not_in_edsm,forward,1,1,Syreadiae UC-E,UC-E,c1,2
Syreadiae UC-I b2-1,not_in_edsm,forward,1,0,Syreadiae UC-I,UC-I,b2,1
Syreadiae UC-K c25-1,not_in_edsm,forward,1,0,Syreadiae UC-K,UC-K,c25,1
Syreadiae UC-L b14-1,not_in_edsm,forward,1,0,Syreadiae UC-L,UC-L,b14,1
Syreadiae UC-M c10-1,not_in_edsm,forward,1,0,Syreadiae UC-M,UC-M,c10,1
Syreadiae UC-U a16-1,not_in_edsm,forward,1,0,Syreadiae UC-U,UC-U,a16,1
Syreadiae UC-U b9-1,not_in_edsm,forward,1,0,Syreadiae UC-U,UC-U,b9,1
Syreadiae UC-V c5-2,not_in_edsm,forward,1,1,Syreadiae UC-V,UC-V,c5,2
Syreadiae UD-A d1-1,not_in_edsm,forward,1,0,Syreadiae UD-A,UD-A,d1,1
Syreadiae UD-E c1-1,not_in_edsm,forward,1,0,Syreadiae UD-E,UD-E,c1,1
Syreadiae UD-I c26-1,not_in_edsm,forward,1,0,Syreadiae UD-I,UD-I,c26,1
Syreadiae UD-J b29-1,not_in_edsm,forward,1,0,Syreadiae UD-J,UD-J,b29,1
Syreadiae UD-Q b25-1,not_in_edsm,forward,1,0,Syreadiae UD-Q,UD-Q,b25,1
Syreadiae UD-R c21-1,not_in_edsm,forward,1,0,Syreadiae UD-R,UD-R,c21,1
Syreadiae UD-U b9-1,not_in_edsm,forward,1,0,Syreadiae UD-U,UD-U,b9,1
Syreadiae UD-V c5-1,not_in_edsm,forward,1,0,Syreadiae UD-V,UD-V,c5,1
Syreadiae UD-Z d1-2,not_in_edsm,forward,1,1,Syreadiae UD-Z,UD-Z,d1,2
Syreadiae UE-B b6-1,not_in_edsm,forward,1,0,Syreadiae UE-B,UE-B,b6,1
Syreadiae UE-C c2-1,not_in_edsm,forward,1,0,Syreadiae UE-C,UE-C,c2,1
Syreadiae UE-D c1-1,not_in_edsm,forward,1,0,Syreadiae UE-D,UE-D,c1,1
Syreadiae UE-G c27-1,not_in_edsm,forward,1,0,Syreadiae UE-G,UE-G,c27,1
Syreadiae UE-H c13-1,not_in_edsm,forward,1,0,Syreadiae UE-H,UE-H,c13,1
Syreadiae UE-Q b25-1,not_in_edsm,forward,1,0,Syreadiae UE-Q,UE-Q,b25,1
Syreadiae UE-T c6-1,not_in_edsm,forward,1,0,Syreadiae UE-T,UE-T,c6,1
Syreadiae UE-U b9-1,not_in_edsm,forward,1,0,Syreadiae UE-U,UE-U,b9,1
Syreadiae UE-X d2-2,not_in_edsm,forward,1,1,Syreadiae UE-X,UE-X,d2,2
Syreadiae UE-Y c17-1,not_in_edsm,forward,1,0,Syreadiae UE-Y,UE-Y,c17,1
Syreadiae UF-A c3-1,not_in_edsm,forward,1,0,Syreadiae UF-A,UF-A,c3,1
Syreadiae UF-B c2-1,not_in_edsm,forward,1,0,Syreadiae UF-B,UF-B,c2,1
Syreadiae UF-C d14-4,not_in_edsm,forward,1,3,Syreadiae UF-C,UF-C,d14,4
Syreadiae UF-D c29-1,not_in_edsm,forward,1,0,Syreadiae UF-D,UF-D,c29,1
Syreadiae UF-E c28-1,not_in_edsm,forward,1,0,Syreadiae UF-E,UF-E,c28,1
Syreadiae UF-I b2-1,not_in_edsm,forward,1,0,Syreadiae UF-I,UF-I,b2,1
Syreadiae UF-I b57-1,not_in_edsm,forward,1,0,Syreadiae UF-I,UF-I,b57,1
Syreadiae UF-L d9-2,not_in_edsm,forward,1,1,Syreadiae UF-L,UF-L,d9,2
Syreadiae UF-R c7-1,not_in_edsm,forward,1,0,Syreadiae UF-R,UF-R,c7,1
Syreadiae UF-V d3-2,not_in_edsm,forward,1,1,Syreadiae UF-V,UF-V,d3,2
Syreadiae UF-Y c17-1,not_in_edsm,forward,1,0,Syreadiae UF-Y,UF-Y,c17,1
Syreadiae UG-A b34-1,not_in_edsm,forward,1,0,Syreadiae UG-A,UG-A,b34,1
Syreadiae UG-F c14-1,not_in_edsm,forward,1,0,Syreadiae UG-F,UG-F,c14,1
Syreadiae UG-J d10-3,not_in_edsm,forward,1,2,Syreadiae UG-J,UG-J,d10,3
Syreadiae UG-K c25-1,not_in_edsm,forward,1,0,Syreadiae UG-K,UG-K,c25,1
Syreadiae UG-P c8-1,not_in_edsm,forward,1,0,Syreadiae UG-P,UG-P,c8,1
Syreadiae UG-S d5-3,not_in_edsm,forward,1,2,Syreadiae UG-S,UG-S,d5,3
Syreadiae UG-Y c3-1,not_in_edsm,forward,1,0,Syreadiae UG-Y,UG-Y,c3,1
Syreadiae UH-E b18-1,not_in_edsm,forward,1,0,Syreadiae UH-E,UH-E,b18,1
Syreadiae UH-M c10-1,not_in_edsm,forward,1,0,Syreadiae UH-M,UH-M,c10,1
Syreadiae UH-V c5-1,not_in_edsm,forward,1,0,Syreadiae UH-V,UH-V,c5,1
